Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Ngày đăng,Ngày hết hạn,Loại tin,Địa chỉ
80 m²,"4,7 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,,,28/10/2023,12/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
72 m²,"2,55 tỷ",2 phòng,2 phòng,,,,,21/10/2023,31/10/2023,Tin thường,"Carillon 5, 284-262, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
65 m²,"2,5 tỷ",2 phòng,2 phòng,,,,,27/10/2023,06/11/2023,Tin thường,"Dự án RichStar, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
85 m²,"5,02 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"5,2 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,Đông - Bắc,,09/10/2023,Tin thường,36598031,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
70 m²,"2,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,28/10/2023,07/11/2023,Tin thường,"Chung cư Khuông Việt, 314, Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh"
70 m²,"2,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông - Bắc,Tây - Nam,28/10/2023,12/11/2023,Tin thường,"Chung cư Khuông Việt, 341, Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh"
67 m²,"2,25 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,28/10/2023,12/11/2023,Tin thường,"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh"
65 m²,"2,5 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Nhà trống & full nội thất cao cấp,Bắc,Nam,28/10/2023,07/11/2023,Tin thường,"RichStar, 239-241-278, Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh"
85 m²,55 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
96 m²,"4,75 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,,Đông - Bắc,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
71 m²,"2,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,,,28/10/2023,12/11/2023,Tin thường,"Carillon 7, 33, Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
71 m²,"3,06 tỷ",2 phòng,2 phòng,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
53 m²,"2,3 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,,,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
70 m²,"2,61 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Nam,Bắc,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
65 m²,"2,4 tỷ",2 phòng,,,,,,28/10/2023,07/11/2023,Tin thường,"Lotus Garden, 39, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
82 m²,"2,7 tỷ",2 phòng,,,,,,28/10/2023,07/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Phường Tân Thành, Tân Phú, Hồ Chí Minh"
72 m²,Thỏa thuận,2 phòng,2 phòng,,,Đông - Nam,Đông,28/10/2023,07/11/2023,Tin thường,"Dự án Chung cư Khuông Việt, Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh"
78 m²,"2,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,Đông - Nam,28/10/2023,07/11/2023,Tin thường,"Dự án Oriental Plaza, Đường Âu Cơ, Tân Phú, Hồ Chí Minh"
64 m²,"1,7 tỷ",2 phòng,2 phòng,Sổ hồng,,Tây,,28/10/2023,07/11/2023,Tin thường,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
79 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ cao cấp,,,28/10/2023,07/11/2023,Tin thường,"Dự án Lotus Garden, Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh"
68 m²,"2,65 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,Đông - Nam,Tây - Bắc,28/10/2023,07/11/2023,Tin thường,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh"
